date,AAPL Equity - returns,FB Equity - returns,30d_apply,40d_apply,50d_apply,60d_apply,70d_apply,80d_apply,90d_apply,100d_apply
2017-05-04,-0.0036039711682306617,-0.006258234519104196,0.6193395043858736,0.6244169436647238,0.6515453482827652,0.5374384150940444,0.5893565976660088,0.5349165692808934,0.5296403983604686,0.5515366499766544
2017-05-05,0.01658363475056307,-0.004043752071594201,0.5023114114045977,0.5424528002258289,0.5727101856665097,0.4957067390518116,0.5473503779564073,0.5097770674296974,0.5062816051213733,0.5306997393096093
2017-05-08,0.027188506981739947,0.0054579339723109235,0.4816633314887706,0.5153100190686205,0.546546099236257,0.48091459176777557,0.5493075417516916,0.5049917244987321,0.49513178675579206,0.5145522081603141
2017-05-09,0.006404810143128019,-0.0038395339600159704,0.46169608097902537,0.5044777788050423,0.535319532539791,0.4680251655340087,0.5425163390785067,0.5036641194241642,0.4843807156897182,0.4937385576321525
2017-05-10,-0.004740567569322801,-0.0012626262626262476,0.42936146985254564,0.5053457219298784,0.5427415322884876,0.48140561256794684,0.5418236607683706,0.52424772610489,0.4855403114189113,0.49458221339926717
2017-05-11,0.004502153203706106,-0.0016634506620533636,0.42511694079251394,0.5020465866665856,0.4948599962783513,0.49855714943523843,0.5369891831402201,0.530220613286574,0.4725524073745825,0.4930059210619138
2017-05-12,0.013965573238064345,0.0019328179152227438,0.40881610470385066,0.49156414996164427,0.47280537076015844,0.49403509385850086,0.4346249748678508,0.5255884491168641,0.4752614125577393,0.4895192232719326
2017-05-15,-0.0025624599615631373,-0.0009312845074171142,0.4067323512202955,0.4908389254453285,0.47516326314839474,0.49860105449486614,0.4411270994283659,0.524913257925733,0.493815046518118,0.4960698088881543
2017-05-16,-0.0014771997430956313,-0.0027298754910446543,0.41320766064739467,0.5038883576900864,0.4806506401894915,0.5038793658719479,0.4449651958623281,0.5275330034074797,0.5012974753621535,0.4979425838118716
2017-05-17,-0.03357560944233613,-0.032914941914808434,0.6664453817345356,0.6604459981885011,0.6521067431346871,0.649035348917405,0.5911536411704039,0.6261147669789717,0.5835214742256376,0.57267654716429
2017-05-18,0.015241264559068166,0.019399378667587175,0.6913720914628368,0.6730165186248805,0.6742763204824446,0.6847080240495974,0.6171816447867859,0.6353970908168957,0.5905717050215361,0.5770316827768898
2017-05-19,0.00340894191687433,0.002708925910876376,0.6893143935685698,0.6731194869333406,0.6789537206040958,0.6819994350947097,0.6318485094770623,0.626614216019537,0.5910988795864476,0.5771908771721637
2017-05-22,0.006076048608388912,0.0012157233553965069,0.685351654722448,0.6803708185482257,0.677542377037195,0.680493071273471,0.6313522195240133,0.6335533348751825,0.5937126999882747,0.5756977513327179
2017-05-23,-0.0012338463536593137,-0.0011467889908257955,0.6878059909469344,0.6811967622531455,0.6824674685227555,0.6842669791959789,0.63228637905045,0.6340265677105882,0.5985252560487552,0.5733803133076508
2017-05-24,-0.002990897269180806,0.013304518133315317,0.6361829879443437,0.637183097141911,0.6499893518792164,0.6594347608392415,0.6139587766150891,0.6136677805935535,0.5966970274154894,0.5602828692994146
2017-05-25,0.00345637146211035,0.012796587576646335,0.6276735886022593,0.6315459630635906,0.6450807376867731,0.6350389492108011,0.6237726037458603,0.6059081359746286,0.5979275116990871,0.5502085421497406
2017-05-26,-0.0016897380905958985,0.0011187154514345056,0.6250293817697619,0.6300445770919022,0.6447027949667059,0.6303166159662147,0.6274114996776264,0.5730249180474739,0.5975271705287287,0.556728093338419
2017-05-30,0.0003905995703403024,0.0016433313613356997,0.6309209429311,0.6283828762365367,0.6438257768998331,0.6303384135867147,0.628738069021975,0.5821829408381305,0.596309791893618,0.5701852781878743
2017-05-31,-0.005921780438602178,-0.006037537734610759,0.6348368169992739,0.6346873088434836,0.6567418334672357,0.6370366189155814,0.6356872852725497,0.5880819618969167,0.6010659602570159,0.5784292487214839
2017-06-01,0.0027494108405342757,0.00046216822923539667,0.6589832205264792,0.6494411411119789,0.6420869822232841,0.6368725658047858,0.6375137571075452,0.5839264245656495,0.6132514612755998,0.5767709026453558
2017-06-02,0.014819166993079917,0.013726654787830875,0.6650078633226565,0.6666803329385819,0.6515234040654561,0.653870118959449,0.6652734179370674,0.604857058460619,0.6216092340473941,0.5816541179530611
2017-06-05,-0.009778063686072576,0.00013019985678003912,0.6565515078517992,0.6591997778185795,0.6460590239760738,0.6525960857593357,0.658188719095102,0.6127384883992857,0.6102474977549317,0.5805175814714102
2017-06-06,0.00337815890339753,-0.0053374991863567875,0.6421573283269826,0.6486110377082395,0.6447776568590413,0.6453637962165213,0.6514797870301798,0.6080328448176444,0.6130717243657937,0.5797626909661481
2017-06-07,0.005956620265458181,0.0020286630456122132,0.6396686101252027,0.6478840471312765,0.6441016071992797,0.6476579852283791,0.6529084313623361,0.6074715629325586,0.6129253779703976,0.5830356419275011
2017-06-08,-0.002445774602561598,0.010384012539184974,0.6181945504995257,0.6161936397075304,0.6186300695103947,0.6305522441356243,0.641299058348402,0.6006887838225536,0.6012756029524604,0.5868215319834406
2017-06-09,-0.03877669527066275,-0.03302953913774167,0.7418188954470699,0.7271225040979856,0.7195960669554636,0.7217453990182198,0.7127312098563603,0.6986802957584735,0.6654843157822425,0.6557861237083246
2017-06-12,-0.023895824942945378,-0.0077540106951871435,0.7719044412704704,0.7263044312408111,0.7178516798277814,0.721090724608116,0.7111990137522186,0.7024505025859354,0.6556739967742384,0.6585879732728859
2017-06-13,0.008045660844450667,0.015090272163837301,0.7540841581600733,0.7302865975879711,0.719151493066466,0.7215491216564854,0.7120681248565683,0.704117990528295,0.6679341295893949,0.6577846947966572
2017-06-14,-0.009755099256429544,-0.002853729758428503,0.7522391227663885,0.7296728730910107,0.7194885767114412,0.7276318961757208,0.713617080999333,0.7066913839920045,0.6692345888240224,0.6599105906651955
2017-06-15,-0.00599338660788099,-0.0029950083194674785,0.7532842447937542,0.7435549204039213,0.7318851894077607,0.722682826648582,0.7153556644913438,0.70973256089563,0.668062083885144,0.6703251018007762
2017-06-16,-0.01399958417076708,0.005607476635513851,0.7213949863554223,0.7124335738237687,0.7102483469249787,0.698255303573217,0.6968798647675297,0.7014279707719696,0.6567658877417617,0.657171282220037
2017-06-19,0.02860757714205379,0.014803505045140854,0.7730011380802656,0.7237566357812225,0.7204581220683115,0.7088365177584256,0.7093576115807384,0.7104442679056616,0.6762260710584332,0.6604134417910675
2017-06-20,-0.009088424217575594,-0.004055733629881628,0.8015195698013647,0.7220981096988262,0.7223843219800159,0.7140954794470372,0.7109612199845967,0.7123419308838408,0.678903803023111,0.6663604430066747
2017-06-21,0.005930625474105329,0.010903119868637087,0.817972660929323,0.721108104673295,0.7233362239731927,0.715076189751623,0.712693451711852,0.7136352595498859,0.6791928125716494,0.6665266223853672
2017-06-22,-0.0016453006101323719,-0.00331362484568898,0.8160149937388939,0.7221008528601741,0.7181317304827806,0.711349013385309,0.7125089219373268,0.7169762861436785,0.6845317018012606,0.6675845265109438
2017-06-23,0.004463366064684514,0.0108865710560625,0.8230939948559239,0.7237778436802569,0.7191923915476618,0.7110508799837911,0.7137128383629708,0.7072001694315818,0.6943070686830417,0.665678215790975
2017-06-26,-0.003144654088050369,-0.00954407686851093,0.8312560024033491,0.7465038963356997,0.7157204013018861,0.7085747306068015,0.7115839690648385,0.7034935005817149,0.695977955798123,0.6533345973217062
2017-06-27,-0.01433273899327941,-0.019597630054039916,0.8319260960217307,0.7411311455635047,0.7267572966291641,0.7171599950964145,0.7194527417503911,0.7118178722085576,0.7051888212170454,0.6743359105237358
2017-06-28,0.014610728449175697,0.017665028556249147,0.8425988304374014,0.7508665618438003,0.7340078807212403,0.7257462770273213,0.7317602507687812,0.7201306039641548,0.7139445621021757,0.6819749309186646
2017-06-29,-0.014743194130151583,-0.014356564865570458,0.8113865580891063,0.7594872339406258,0.752257316305412,0.7429304455775981,0.7350063432258935,0.7286295018436234,0.723412115299487,0.6888054410630045
2017-06-30,0.0023663697104677295,-0.0003972457627118795,0.794651160106674,0.7590281937583134,0.7473304385580526,0.7430970785221935,0.7322652134247989,0.7298005112581458,0.732008750643235,0.69412671112349
2017-07-03,-0.003610609637550411,-0.01688965425884212,0.7701272338166476,0.7746226503277864,0.737363119854866,0.7337096655629977,0.723571221494154,0.7232582226560411,0.7235428605535811,0.6951919841813652
2017-07-05,0.004111498257839745,0.012868018594623705,0.7743172258973948,0.7962278905514656,0.7312455398912084,0.7316299816387222,0.7242588263048771,0.7207033391544543,0.721320834503559,0.6936169605329546
2017-07-06,-0.00943854535359854,-0.010110416389517162,0.7777334138012831,0.8086499585703383,0.7333070881722699,0.7352794727386343,0.7280492604279827,0.7252544856709828,0.7254443810908473,0.6974135786136392
2017-07-07,0.01015904154697693,0.017605160596694026,0.8034627213881335,0.8125905644155745,0.7378040628458449,0.7348306317695704,0.7288868781351064,0.7273423205997845,0.7298829100007469,0.703993709139953
2017-07-10,0.006103481758912439,0.013602746962493412,0.8072459348908384,0.8179284521057696,0.7396712529412774,0.7360629696750192,0.7292059849384451,0.7290647364706673,0.7230912472172443,0.7129178419475509
2017-07-11,0.0032400386047152824,0.011530944625407233,0.8062405771676192,0.830162827414505,0.7552581944540955,0.7340284624110508,0.7275519102135637,0.7272069166924364,0.7200436981076066,0.7137227029496407
2017-07-12,0.0014430014430014976,0.02337863077220323,0.778598254506706,0.8092696962503376,0.7226655821362428,0.7151885708039383,0.7087006410357151,0.7083473143371998,0.7020322669875739,0.6969911723748626
2017-07-13,0.013928914505283389,0.0022655758338576792,0.7608582885760279,0.7968034326391531,0.7169894655299858,0.7071221697862405,0.7021862445605258,0.7073359415254395,0.6970274810437477,0.693395215227802
2017-07-14,0.008594437301211219,0.004458118799447495,0.7606439299248908,0.7508851574530261,0.7171031311362153,0.7141238948383288,0.7097834543599987,0.702270686276209,0.697324900696643,0.6948404632459138
2017-07-17,0.0034889962426195,-0.0015002813027443214,0.7466646905802351,0.7333505529409262,0.714706753423563,0.7087694860383759,0.7085492630214576,0.6990318787647615,0.6971872746320501,0.7001855550841696
2017-07-18,0.0034768654720514188,0.019595567520190472,0.7408434606397847,0.7254601866067342,0.7311994439945255,0.6997749728362606,0.700597943756355,0.6909588747113002,0.6904411482930504,0.6913709243986088
2017-07-19,0.0062633262260127776,0.007859511236644802,0.7546643832128461,0.7318467569669664,0.7574707575923045,0.6977159259714154,0.7013478421194327,0.6941410143843183,0.6912977595922013,0.6923771440955644
2017-07-20,-0.004502714872202402,0.0023760204703302964,0.7580300615298622,0.7313438825862633,0.7657491446598523,0.695303010496055,0.7002298849833657,0.6932434932081547,0.6907984700342901,0.6916531354300343
2017-07-21,-0.0004656112810961366,-0.0006077918920561255,0.7646389202710688,0.744068698894366,0.7650926387873346,0.6960391208251061,0.69609070386001,0.6924810143271276,0.690644382407731,0.6939005367160073
2017-07-24,0.01211153257469883,0.009548135984917553,0.6759211248814896,0.7474486439365381,0.7712685508577076,0.7003188512891516,0.6994341241030437,0.6951027868858205,0.6954277322624404,0.6904221086812965
2017-07-25,0.004273785258728422,-0.004337349397590355,0.6580857015553,0.737608004173428,0.775500706712823,0.7106054279122914,0.693908140124015,0.6903931056842979,0.6913084949444167,0.6848189213287177
2017-07-26,0.004713892889878217,0.00199661181026145,0.648613488560301,0.7359788872824875,0.7738560771303231,0.70204645541016,0.6940042995551323,0.689552961812492,0.6905599704261413,0.6846854646903809
2017-07-27,-0.01889743255571488,0.029164905500875454,0.40113615480647624,0.5821513354978035,0.6539699870069686,0.5899322885791156,0.5907876252879689,0.5917405384980299,0.6011420577481666,0.592886680652293
2017-07-28,-0.007040382571732215,0.011793006336540665,0.36753581529229623,0.5689469214686081,0.5731643145235276,0.5754202573762618,0.583512311474783,0.5869309662498163,0.5828014015643765,0.5815145437622398
2017-07-31,-0.0051505016722408715,-0.01855610321832409,0.4049451163818467,0.5522080272594342,0.5519199345142333,0.572276375810237,0.5779261525957358,0.5850162215224082,0.5794851678266699,0.5808821198179875
2017-08-01,0.008875142876353269,0.00360413589364853,0.37488830404357865,0.5497972321416098,0.5497423358692416,0.5935076689042112,0.576592898822934,0.5834940554684712,0.5782250735977054,0.5810125135309221
2017-08-02,0.04725091636121276,-0.0032968326857412116,0.17727484316629874,0.42821999855347276,0.4308603033840393,0.5086422611193163,0.4887780944760301,0.5010914079873021,0.5028244998689468,0.5072635871123964
2017-08-03,-0.00999109074710445,-0.00419373892498528,0.1899000858092511,0.43494157897749836,0.43573613710504727,0.5174483138082308,0.49076673322874115,0.5041467815722256,0.5058564600898644,0.5105182386096444
2017-08-04,0.005270939127081013,0.006109496411412309,0.18668395511405514,0.4417455002719017,0.44577592357848517,0.5176839573733552,0.491600010930938,0.49910283607346484,0.5017169088619923,0.5108249413857415
2017-08-07,0.015474135174883408,0.013913453602169468,0.20920049514092562,0.31855706335961587,0.45772456627307956,0.5290928405816563,0.5008428541530862,0.5070014569041957,0.5093587688912481,0.5189794679715923
2017-08-08,0.00799697752030735,-0.0043609722060704735,0.18451305893955117,0.27518238390063693,0.44810904390767287,0.526256246094525,0.5049283118446973,0.4995497674288613,0.5030022919494405,0.513359327578373
2017-08-09,0.006121939030484694,-0.0002920049056823159,0.09485042444307508,0.2642396825663967,0.4453124272903271,0.5232238125380749,0.49179176976395184,0.4974310973632636,0.5007463015253737,0.5111506326101771
2017-08-10,-0.03563889233825909,-0.0220820189274448,0.24974147099145477,0.3654104537580037,0.4975936337638564,0.5614373685051552,0.5304914774235769,0.5332899769107241,0.5356078461679801,0.5465193824591982
2017-08-11,0.01390677311357196,0.0040621266427718445,0.1982437620178412,0.3592923523749799,0.4966313744484132,0.5019212690656267,0.5290409384061473,0.5369822246792679,0.5392642816920271,0.5399279977826424
2017-08-14,0.015049530099060227,0.015885292717753376,0.22151625024994778,0.38916736898800386,0.49856913653754376,0.49951518592767824,0.5360208096037274,0.5405145998557283,0.5466539629253134,0.5449356276932453
2017-08-15,0.010947763528307789,0.0014641288433382138,0.19409584543160965,0.3591025124170598,0.49555499445173634,0.4960139682716524,0.5478159854220713,0.5378157064830608,0.5436105629444489,0.5423532822989113
2017-08-16,-0.004022277227722808,-0.005847953216374269,0.20987316108587437,0.356985262300969,0.5015736562923597,0.49915575360377834,0.5561014801965191,0.5363520596775104,0.5443692561512696,0.5452623037923758
2017-08-17,-0.019198508853681115,-0.018176470588235315,0.2626092003446685,0.3997425095623197,0.5241274926864559,0.5200192189316942,0.5761185051284606,0.5510255557299197,0.5591830782800881,0.5596634050232084
2017-08-18,-0.002280501710376369,0.0029956263854772035,0.24981776224356872,0.3968185532882344,0.5289743948765062,0.528023005477572,0.5750694663585729,0.5506907811105806,0.5544864074584978,0.5552846279486566
2017-08-21,-0.0018412698412697908,0.002210142763275817,0.24696730981492743,0.3956351244191207,0.44279723198963766,0.5284021595919458,0.5767349445614794,0.5515567076103202,0.5547606145209961,0.5551072533909854
2017-08-22,0.016347560587748826,0.011085945881511416,0.2658669152912178,0.4025328210103525,0.43683892862275897,0.5349978466637376,0.5856923275631135,0.5659258134845753,0.5582888780650257,0.5593502896531309
2017-08-23,0.0012517211165351649,-0.005482197594906734,0.291790666426349,0.3659118816506484,0.43113822216833625,0.5328880959492904,0.5833338730517746,0.5556912468860036,0.5571268911203922,0.5576212289234471
2017-08-24,-0.004438054756844478,-0.005749510995198855,0.3026698041267278,0.35299338346687764,0.43113559566817233,0.5320875881506214,0.5843132910960107,0.557231785726848,0.5574680510848341,0.5588821497280252
2017-08-25,0.0037044013310730418,-0.008465482294026563,0.29309436767730174,0.31340092192040186,0.42177466670952773,0.5259179550815681,0.5289716011880884,0.5517194867994326,0.5577339537329911,0.5584467582176691
2017-08-28,0.010071312398348463,0.005531505531505628,0.2987003445546997,0.31565359997747744,0.43872734673251956,0.5186533970932508,0.5186579634264219,0.5517447121728819,0.5550436400901332,0.5595753344826104
2017-08-29,0.00891806527528332,0.004843338914135388,0.3141208616972018,0.3063462735395024,0.41711607438239295,0.5207932633294508,0.5192729859359764,0.5650827680670197,0.5552985680168661,0.5594556998165872
2017-08-30,0.0027008777852802024,0.011127640583159631,0.3063217306489602,0.305005789893303,0.4096440449742304,0.5230379898305436,0.5193411784360841,0.5701446910079072,0.5512200627303788,0.5578054306256286
2017-08-31,0.003979185797367651,0.012064500941619654,0.3068734333650202,0.28086412367140234,0.4070467085864989,0.5233274084727026,0.5189564823588494,0.5738477924428637,0.5496808913938793,0.5573352554160667
2017-09-01,0.00030487804878055714,0.0002907483863465219,0.3062166230745588,0.2712025379908971,0.40551070343059226,0.5289682150966616,0.5275573548653526,0.5733540558467823,0.5500438644796861,0.5532533389288029
2017-09-05,-0.012008533983541595,-0.007557260783629876,0.31387324896285484,0.29068772892172196,0.4167766175264354,0.4555191219431899,0.5341691574593981,0.579210148045492,0.5555570750543428,0.5579231855776523
2017-09-06,-0.0010488647581442245,0.008024835988753542,0.31080205195060573,0.28732908976684185,0.40881147087378467,0.4396508758343898,0.5317264559016592,0.5809183075760379,0.5623680700391386,0.5552326115080336
2017-09-07,-0.004014575999011832,0.006508222441745625,0.30209131523458077,0.3011514060865215,0.3712229321198986,0.4310878809809721,0.5282955291866398,0.5777123819394419,0.550449877935149,0.5524984777937004
2017-09-08,-0.016309066104427606,-0.013047745511229255,0.5411020397237247,0.3412045720851694,0.3809108276520703,0.44723551755527907,0.5377027282693633,0.5864124771502162,0.5596164104972582,0.5603833556668987
2017-09-11,0.0180924163146946,0.014975138929511567,0.607368320006234,0.3651113991928674,0.37271132674963453,0.4583193584294686,0.5480413585308264,0.5499614415752059,0.566891556844107,0.5717662656157682
2017-09-12,-0.003962848297213538,-0.003169846118379246,0.6166494603802348,0.37033890864618496,0.37668166628692784,0.47379974216478554,0.5417235125632961,0.5411512273056088,0.5667976852169687,0.5695523252065698
2017-09-13,-0.007522068879771278,0.0005203515263644971,0.6104888618108656,0.3788051273469531,0.37355687255440295,0.45529963861373135,0.5420578435731805,0.5407375353740563,0.5786100056083682,0.5687670735054915
2017-09-14,-0.00858127153147513,-0.012077434267552749,0.8166471976981204,0.38957917998091834,0.3882843382568054,0.46056697605173547,0.5502105710813484,0.5462168642420783,0.588689499665822,0.569752380916099
