date,ES1 Index - returns,UX1 Index - returns,30d_apply,40d_apply,50d_apply,60d_apply,70d_apply,80d_apply,90d_apply,100d_apply
2017-02-08,0.0007646930303692375,0,-0.5429094076921779,-0.3785340454836835,-0.3657485304447558,-0.3559439514399691,-0.5190579150098074,-0.529496352859406,-0.5465188773815214,-0.5431348050722957
2017-02-09,0.006112869774042135,-0.04373757455268382,-0.5608412429204235,-0.3886012888068144,-0.38006044046944115,-0.375739362784943,-0.5238277439240997,-0.5353420840113877,-0.5522252969085186,-0.5594720691327532
2017-02-10,0.0036888358468048174,-0.024948024948025005,-0.5370814263706628,-0.4024837924585868,-0.3831014889259735,-0.3831996086581151,-0.5222490320737792,-0.5382906705498378,-0.5591881614352486,-0.5661372193178302
2017-02-13,0.005837206788455302,-0.02558635394456281,-0.5362962017218882,-0.4164387626330586,-0.3838753891551332,-0.35484067589537893,-0.5190571238191932,-0.5365914892482843,-0.5652743870832992,-0.5670319229860644
2017-02-14,0.0046211714132187,-0.02188183807439825,-0.528549384858974,-0.415072055679573,-0.3775416543825346,-0.34674171761125094,-0.5132461351519337,-0.5367720870611457,-0.5661408480736185,-0.5676798748108758
2017-02-15,0.005776636713735558,0.02908277404921694,-0.4261717213320534,-0.384810586611718,-0.35810757781702907,-0.37123157030977133,-0.4899722575799685,-0.5246535338461858,-0.555296963026391,-0.5607623264501892
2017-02-16,-0.0021272069772388853,0.12826086956521737,-0.4335160190281714,-0.43922298473504107,-0.35307312448171685,-0.38570018136457807,-0.4993954941460396,-0.5260508989315544,-0.5511248206851339,-0.5563478945937799
2017-02-17,0.0010658708164570454,0.011560693641618524,-0.4376053234936284,-0.43330025933680427,-0.35088097893066206,-0.37930818654781323,-0.3897991293392726,-0.5229553984001765,-0.5470553911392311,-0.5512120880486104
2017-02-21,0.005110732538330494,0.0038095238095238637,-0.4252994494823647,-0.4391813528155642,-0.3882544324717585,-0.375320557646864,-0.3865511814901547,-0.5188996750611211,-0.5276060395078687,-0.5442080047015453
2017-02-22,0.000423728813559322,0.003795066413662158,-0.4333811114346639,-0.5103534496708899,-0.3946864649991203,-0.3755907629950905,-0.36113072828164755,-0.5171030269096089,-0.5259185144797467,-0.5433607294435708
2017-02-23,0.0007412113511224058,0.022684310018903645,-0.43924782282734953,-0.5100065790472329,-0.38773614430435477,-0.3763130926594735,-0.3672086344246865,-0.5145304931042443,-0.5222931464646935,-0.5374435816403287
2017-02-24,0.0009522801819913237,-0.014787430683918747,-0.43148957106890357,-0.5126180768829764,-0.38291008521477693,-0.3796391842684083,-0.37696548277049935,-0.513546298704778,-0.5234208582784178,-0.53811719236674
2017-02-27,0.0013742071881606766,-0.00375234521575977,-0.4504674960820624,-0.49251145381910366,-0.3878290083587602,-0.3796663566964399,-0.38216996227414346,-0.5107671715672588,-0.5253959960944737,-0.5440592117436246
2017-02-28,-0.0023223899503853054,0.018832391713747645,-0.4444232170456238,-0.49458739059870244,-0.40206159812707715,-0.37998728966017253,-0.3542865851168235,-0.5087471122774436,-0.5234636461172819,-0.549976184285167
2017-03-01,0.01301449582054809,-0.018484288354898334,-0.4440950694639928,-0.46040306875831444,-0.38027124737148893,-0.36337370658810375,-0.3391721031766621,-0.4940214279978902,-0.5143939147581857,-0.541426774992245
2017-03-02,-0.004804679339878839,0,-0.422670944478681,-0.406221770423739,-0.36904717298666373,-0.357041615894473,-0.36716266107467654,-0.4793157650377418,-0.5091807275357991,-0.5375382957714225
2017-03-03,-0.00031486146095717883,-0.03389830508474584,-0.42334432666238075,-0.37799299970932504,-0.3936714450668975,-0.3320237446219215,-0.3636798523245319,-0.47982405891176827,-0.5074249403637892,-0.5330327537130995
2017-03-06,-0.0024146981627296586,-0.011695906432748428,-0.40852307478090744,-0.3698258593609611,-0.38114999712370173,-0.3243948368711219,-0.3527109933638015,-0.36703800658623237,-0.5011409073811196,-0.5261918834424352
2017-03-07,-0.003788676068196169,-0.003944773175542462,-0.4144758935106886,-0.35744058400175904,-0.380542095004686,-0.35211217699160285,-0.3483880060003915,-0.3632793181331668,-0.49622543063843877,-0.5057055742781483
2017-03-08,-0.0010564124234100994,0.003960396039604017,-0.3903190005443917,-0.35967747627935165,-0.4466972565791036,-0.35740560263467247,-0.34847824936771044,-0.33814636699637873,-0.494303304753549,-0.5039996687829916
2017-03-09,0.0009517766497461929,0.007889546351084784,-0.36840583730340937,-0.36163602614347395,-0.44641003984248273,-0.3506801833904806,-0.3488707402077963,-0.3437941085395075,-0.49134661570481303,-0.5006685680106052
2017-03-10,0.002324352879027998,-0.019569471624266144,-0.37403337642860096,-0.35897179480457536,-0.450370160275559,-0.34809229104623074,-0.35187443653292455,-0.35311248286961405,-0.49146455564574276,-0.5023629424488332
2017-03-13,0.0013702961947928746,-0.031936127744511,-0.3856025011204276,-0.36579391364125907,-0.4250768579067851,-0.35120527767828974,-0.3514255192050066,-0.3567639855248121,-0.488063312817989,-0.5033184409841407
2017-03-14,-0.0035789473684210526,0.041237113402061855,-0.391941097747491,-0.3767888704834641,-0.4384782024933131,-0.3661675909775979,-0.3579169108085686,-0.33687062626482234,-0.48857724483934456,-0.5044920638910149
2017-03-15,0.007289245721529686,-0.027722772277227695,-0.41476574371461955,-0.39991274741902616,-0.43915701966993276,-0.368596885129582,-0.35632219688618694,-0.33370066384606467,-0.484670573501625,-0.505589577931971
2017-03-16,-0.0004195070791819612,-0.028513238289205673,-0.4042387793453964,-0.38966298610529304,-0.39295395138398925,-0.3624304962492849,-0.3519555382735048,-0.3630472907401237,-0.47178794505230415,-0.5020450766428383
2017-03-17,0.0012800335746512147,-0.012578616352201286,-0.39964339433902035,-0.42469570450699384,-0.3786498210935835,-0.3892766591513297,-0.3332978464229392,-0.36433286571274653,-0.47593617951678213,-0.5036647954709869
2017-03-20,-0.006517729901919767,-0.012738853503184744,-0.3222781331137507,-0.3899774257162896,-0.3545532286229239,-0.3642611939616221,-0.3167184769678092,-0.3452416914719958,-0.3592899399626346,-0.4907589581025168
2017-03-21,-0.011813099883978483,0.04731182795698931,-0.40782471588111624,-0.46581626381040725,-0.3874732986234263,-0.38426106494588197,-0.3654213870065794,-0.36257116465371464,-0.3741411920455999,-0.49591287572977505
2017-03-22,0.00010673497705197993,-0.002053388090349105,-0.40802149854773573,-0.4474132798554418,-0.38821274389887667,-0.4605461635303621,-0.37045039312521255,-0.3624743225383939,-0.3512363521239997,-0.49421442298983825
2017-03-23,-0.0010672358591248667,0.17489711934156377,-0.34154514559859844,-0.35668715483528124,-0.3614924693830421,-0.42404011921898327,-0.3523768761015743,-0.3526064431645597,-0.3489982697529549,-0.4761614589647089
2017-03-24,0.00202991452991453,-0.02451838879159367,-0.31594187860502115,-0.36083082560831026,-0.359164458615937,-0.42683891260287915,-0.351219293947757,-0.3555210263766527,-0.35666464758187444,-0.4764615354446352
2017-03-27,-0.002665529374133703,-0.025134649910233495,-0.2834232707802619,-0.3513679743441494,-0.351722430644521,-0.3999916751048042,-0.34505267031470843,-0.34814379976149634,-0.3531164806860816,-0.46909847569356755
2017-03-28,0.005559119093435963,-0.047882136279926234,-0.2972611319656345,-0.36160471045485293,-0.36210765220479113,-0.4113785197734457,-0.35939802651588004,-0.35492813624657965,-0.3369927572927623,-0.4695776770512746
2017-03-29,0.002338932596215182,0,-0.2848836916813518,-0.36117372299402134,-0.3683294058555325,-0.4068376009399542,-0.3559761510076453,-0.3496299078558196,-0.3300944818822736,-0.46428197479793365
2017-03-30,0.003182011030971574,-0.0077369439071567825,-0.32028326610124985,-0.36656689823208777,-0.36853691836137575,-0.3760686513289216,-0.35466351115075434,-0.3497850232378409,-0.3587201620561115,-0.45613364588707966
2017-03-31,-0.00222034256713893,0.0350877192982457,-0.32601152942517586,-0.37580892997905296,-0.39225199112840076,-0.37061560015092926,-0.37886684742598464,-0.3374599734249765,-0.36371646242535494,-0.46264137674328526
2017-04-03,-0.0013775564268305605,0.015065913370998062,-0.3311246731364255,-0.35927819344213313,-0.3930890574248637,-0.37335452996416213,-0.3753468671895282,-0.33648656953178985,-0.35960047233700065,-0.37130965397383975
2017-04-04,0.00021222410865874363,-0.01855287569573284,-0.340693152310221,-0.35927533600581046,-0.39893802058871614,-0.3702531412040237,-0.37938192198787507,-0.3616285997633647,-0.35890073634628183,-0.3705021105277829
2017-04-05,-0.004243581582855931,0.04914933837429114,-0.3655053421237309,-0.38028449361600253,-0.40191707126064397,-0.3853327328793087,-0.4426124255541825,-0.37484766542216763,-0.3673951269442804,-0.3578028029960663
2017-04-06,0.0030897080758576605,-0.02162162162162167,-0.37994780124775923,-0.3854675990577704,-0.39779378875226545,-0.38959603766534695,-0.44508062201388204,-0.3719014337381863,-0.3695130730339054,-0.3642644297124202
2017-04-07,-0.0006372809346787042,0.033149171270718314,-0.376992891843481,-0.36479723184092083,-0.4000568935751091,-0.3874163478376589,-0.4472603894376797,-0.3704553624769672,-0.37253777244762,-0.37205432138464223
2017-04-10,0.00010628122010840685,0.07130124777183601,-0.3557736309116625,-0.34823723366584725,-0.39930842923184046,-0.3885737780198848,-0.4285561319780301,-0.3693097582657507,-0.3704952359566468,-0.37371667347082893
2017-04-11,-0.0006376195536663124,0.06322795341098165,-0.3467871640501587,-0.33249292418429394,-0.3923847754603309,-0.38431302480541923,-0.428455436439085,-0.375029764478994,-0.3704773694781901,-0.352350490835593
2017-04-12,-0.004359846873670779,0.01877934272300463,-0.35152061200006185,-0.3199162552113658,-0.39481290439866606,-0.3924012588974933,-0.4277566994329865,-0.3726229228910961,-0.36765301530975736,-0.34779819500143766
2017-04-13,-0.005660578874292428,0.003072196620583761,-0.3500769448348439,-0.332183302305375,-0.38691909220754284,-0.3816480488298466,-0.39114383463990415,-0.3647047292653433,-0.36325440269185405,-0.37074724008025317
2017-04-17,0.007518796992481203,-0.0765696784073507,-0.43422309106787627,-0.3959956142752744,-0.42655872088458285,-0.4360887101471376,-0.40805498686140207,-0.4049048037014338,-0.36590170018709345,-0.38870253390840737
2017-04-18,-0.003304904051172708,-0.02321724709784409,-0.4216006195435105,-0.37958848193716943,-0.39420594804973663,-0.41983268869041274,-0.39736042188670384,-0.39165338740534394,-0.356090601679281,-0.3766727721442967
2017-04-19,-0.001497486362177773,-0.028862478777589063,-0.42172179366143286,-0.37796951453069044,-0.3861119110184231,-0.41715685880320974,-0.38885453258125574,-0.39066116287505065,-0.37549833654202347,-0.37244599848356547
2017-04-20,0.007820032137118372,0.0017482517482516487,-0.39981594701817513,-0.363012698379822,-0.3762814651721101,-0.39446129511972544,-0.38162940519538224,-0.4319639597201025,-0.37269682684919897,-0.3667260629756149
2017-04-21,-0.001913265306122449,0,-0.39831250983206434,-0.36533599171152004,-0.3740407894668204,-0.385158125249715,-0.38096660016228623,-0.43086198446597396,-0.3668798413670675,-0.36610874879769983
2017-04-24,0.009584664536741214,-0.11518324607329834,-0.4932963913584034,-0.4492459668660108,-0.4242611374825133,-0.44527277864283354,-0.425263203505144,-0.47032728981691396,-0.39994241361235994,-0.3984003412745265
2017-04-25,0.006329113924050633,-0.01577909270216971,-0.491133065662543,-0.4500194794749307,-0.4220419088268928,-0.45213484795726383,-0.43026677055445983,-0.4593142671762396,-0.4025967815657896,-0.39876801103693726
2017-04-26,-0.0011530398322851154,-0.008016032064128228,-0.47732324778694735,-0.44502606435561154,-0.41193168967981064,-0.4432706409750011,-0.42502167269687624,-0.45734674081195315,-0.40485242942859073,-0.39628479019590135
2017-04-27,0.001574142092559555,0,-0.46853326275943663,-0.46430857729951247,-0.4063333064238172,-0.4431019286389946,-0.42974241193494483,-0.4546228830810038,-0.40253287751094863,-0.3923526402503569
2017-04-28,-0.0023051131601005866,-0.008080808080808051,-0.4676632900836012,-0.467183732129672,-0.42464344402153376,-0.44098429985626036,-0.4252593639047476,-0.42999410244348146,-0.3986975932930819,-0.39008189730534987
2017-05-01,0.0027305187985717286,-0.036659877800407414,-0.4742889387969337,-0.4786356162438961,-0.43638126309078273,-0.4442610677274691,-0.45124137016476856,-0.4248587958182686,-0.41727982408019576,-0.379357615975352
2017-05-02,-0.0005236698785085882,0,-0.5074589980108535,-0.48470493232617373,-0.43792780390627745,-0.4341921493838977,-0.4500477459412348,-0.42542256047401245,-0.4139610268297302,-0.3776220292854872
2017-05-03,-0.001047888504663104,0.021141649048625793,-0.4998699396033482,-0.4936044602756488,-0.4480154897878483,-0.4376246642654009,-0.45730668782211004,-0.4260328174370478,-0.4187935463690787,-0.4020859164988087
2017-05-04,0.0009440889541592364,-0.028985507246376784,-0.49904433014326205,-0.4935969864332091,-0.4483509414465005,-0.4367956431849162,-0.4471620238934124,-0.4264960133335249,-0.46793806108381836,-0.40575870153381816
2017-05-05,0.005135191783693146,0.004264392324093877,-0.5678472753330059,-0.48305132824492647,-0.44214240827191714,-0.4309046384128614,-0.43844322832693183,-0.42245152828454097,-0.4631261241044446,-0.3985350173557269
2017-05-08,-0.001146908560108435,-0.029723991507430967,-0.5486988620089365,-0.47192244552739,-0.43470936439455526,-0.4103733971032609,-0.43179576820408544,-0.4143743640173098,-0.45905771430772213,-0.3925475824842336
2017-05-09,-0.0007306889352818372,0,-0.5750326776294964,-0.4702819267570626,-0.4348317465887309,-0.405637334047682,-0.4360506970549569,-0.4173453006309144,-0.44743386463744433,-0.3946491412234684
2017-05-10,0.0008356836937219263,0.008752735229759268,-0.5508707813671996,-0.45747359794864456,-0.4302072676230718,-0.39852057472493024,-0.42860479468256585,-0.414042599160988,-0.4467909128427276,-0.3973197277538201
2017-05-11,-0.0017743450579271475,-0.008676789587852464,-0.5475692959318926,-0.4467724933200243,-0.4464675306084588,-0.39019065544026776,-0.4253365087586545,-0.415440942884904,-0.44190817540908955,-0.39335300005106383
2017-05-12,-0.0009410288582183187,-0.017505470459518693,-0.542692015676247,-0.44745736621366994,-0.44920634505110235,-0.40988001666781615,-0.4237534523004114,-0.41179656490761424,-0.4179811924434171,-0.390203458853594
2017-05-15,0.004081632653061225,-0.03563474387527843,-0.5443101954886025,-0.45683766181692326,-0.4625267864142462,-0.42319055561269164,-0.43002784720918885,-0.4386271791197631,-0.4150365588325523,-0.40939205519811495
2017-05-16,-0.0006253908692933083,0.023094688221709007,-0.5415425457077558,-0.4863336029100972,-0.4684766512705133,-0.4257598018576149,-0.4221822069975765,-0.43877654927598453,-0.41676650865014103,-0.4071864665006661
2017-05-17,-0.016478931998331246,0.10158013544018059,-0.6693616200694026,-0.5595282240869297,-0.5560915063345472,-0.5176396347722588,-0.4951812565243236,-0.5092384536492246,-0.4705191221996071,-0.4503823281688982
2017-05-18,0.002545068928950159,0.17008196721311486,-0.46048548835131,-0.4428634976525451,-0.4469637933854901,-0.41908239535593056,-0.41944661012037804,-0.42800475190325293,-0.41523220094049423,-0.4494913960048578
2017-05-19,0.007615823989845568,-0.10858143607705784,-0.5080654561386883,-0.5298903580235899,-0.48488298417874504,-0.4553034817557842,-0.4476987038790898,-0.4516152216877713,-0.43901045581125736,-0.46953016847864426
2017-05-22,0.004723913499895024,-0.03929273084479371,-0.5165166871732774,-0.5362680074732704,-0.4906138185667524,-0.46202879638706734,-0.44495460280735455,-0.45763382156671023,-0.44193419434617603,-0.47431035139250016
2017-05-23,0.002194128095287849,0.00817995910020447,-0.525289098164667,-0.546920966237516,-0.48757405294745326,-0.4599406359436483,-0.4406961967632608,-0.4598750640255562,-0.4437165328681911,-0.4652331190000311
2017-05-24,0.0016680567139282735,-0.028397565922920864,-0.5307774400406843,-0.5357668320685863,-0.4824146024101688,-0.4593111136704763,-0.43725471902242385,-0.45645199920888363,-0.4419434849840724,-0.46539862460948817
2017-05-25,0.004787676935886761,0.0041753653444677,-0.5115661483181746,-0.5286134165134212,-0.47227768696564254,-0.4674182106062865,-0.4304888936992133,-0.4528623809853968,-0.4424857258675102,-0.4604385372894638
2017-05-26,0.00010358400662937643,-0.008316008316008287,-0.517596126115906,-0.5282484846643158,-0.47537172478024614,-0.4720841456224095,-0.445545189363408,-0.45389506157914816,-0.44156821081421566,-0.44432123997105566
2017-05-30,-0.0012428793371310203,-0.008385744234800957,-0.4842117387688358,-0.5202190987309572,-0.47284478493194226,-0.47401927340384836,-0.44693806716607204,-0.4523276980155014,-0.45615054978634556,-0.4373250806259685
